train_loss,epoch,step,Cost function,r2,Root Mean Square Error
1.0098161697387695,0,50,,,
0.9921469688415527,1,101,,,
0.9726750254631042,2,152,,,
0.9569262266159058,3,203,,,
0.9431308507919312,4,254,,,
0.9180408120155334,5,305,,,
0.904640793800354,6,356,,,
0.8781033754348755,7,407,,,
0.8512102365493774,8,458,,,
0.8347916603088379,9,509,,,
0.8092857599258423,10,560,,,
0.7822930216789246,11,611,,,
0.7577229142189026,12,662,,,
0.7322521805763245,13,713,,,
0.7049692869186401,14,764,,,
0.6840813755989075,15,815,,,
0.6635141968727112,16,866,,,
0.6476260423660278,17,917,,,
0.6314942240715027,18,968,,,
0.6018227934837341,19,1019,,,
0.5923418998718262,20,1070,,,
0.559204638004303,21,1121,,,
0.5374701619148254,22,1172,,,
0.5200315117835999,23,1223,,,
0.5049118399620056,24,1274,,,
0.4888319969177246,25,1325,,,
0.46909403800964355,26,1376,,,
0.45656585693359375,27,1427,,,
0.434299498796463,28,1478,,,
0.4266825020313263,29,1529,,,
0.4153002202510834,30,1580,,,
0.3869403004646301,31,1631,,,
0.3781256079673767,32,1682,,,
0.3758790194988251,33,1733,,,
0.37615570425987244,34,1784,,,
0.34140515327453613,35,1835,,,
0.33129215240478516,36,1886,,,
0.3342052102088928,37,1937,,,
0.32164818048477173,38,1988,,,
0.33253780007362366,39,2039,,,
0.31178155541419983,40,2090,,,
0.30335578322410583,41,2141,,,
0.29974091053009033,42,2192,,,
0.3076995611190796,43,2243,,,
0.2761225998401642,44,2294,,,
0.30261409282684326,45,2345,,,
0.27270179986953735,46,2396,,,
0.295427143573761,47,2447,,,
0.28566423058509827,48,2498,,,
0.2713327705860138,49,2549,,,
0.27199816703796387,50,2600,,,
0.26332253217697144,51,2651,,,
0.2749617099761963,52,2702,,,
0.25310924649238586,53,2753,,,
0.2558214068412781,54,2804,,,
0.2544812858104706,55,2855,,,
0.2547634243965149,56,2906,,,
0.23835481703281403,57,2957,,,
0.24708187580108643,58,3008,,,
0.25663813948631287,59,3059,,,
0.23348653316497803,60,3110,,,
