train_loss,epoch,step,test_loss,r2,rmse
0.31780847907066345,159,2239,,,
0.3319087624549866,160,2253,,,
0.31275928020477295,161,2267,,,
0.33204081654548645,162,2281,,,
0.31140661239624023,163,2295,,,
0.3146589696407318,164,2309,,,
0.3020242750644684,165,2323,,,
0.30502888560295105,166,2337,,,
0.28913554549217224,167,2351,,,
0.3026498258113861,168,2365,,,
0.30602768063545227,169,2379,,,
0.3217407763004303,170,2393,,,
0.2844855487346649,171,2407,,,
0.2831824719905853,172,2421,,,
0.3004361689090729,173,2435,,,
0.2781233489513397,174,2449,,,
0.28755176067352295,175,2463,,,
0.2785782814025879,176,2477,,,
0.2841777205467224,177,2491,,,
0.27550968527793884,178,2505,,,
0.28387749195098877,179,2519,,,
0.2843819856643677,180,2533,,,
0.31987473368644714,181,2547,,,
0.2676965296268463,182,2561,,,
0.2666128873825073,183,2575,,,
0.2696784436702728,184,2589,,,
0.2954780161380768,185,2603,,,
0.26173102855682373,186,2617,,,
0.2739052176475525,187,2631,,,
0.2751331329345703,188,2645,,,
0.27877622842788696,189,2659,,,
0.28249895572662354,190,2673,,,
0.27105700969696045,191,2687,,,
0.26723334193229675,192,2701,,,
0.24688032269477844,193,2715,,,
0.26715797185897827,194,2729,,,
0.2519139051437378,195,2743,,,
0.28385260701179504,196,2757,,,
0.25878140330314636,197,2771,,,
0.2617935240268707,198,2785,,,
0.2518332302570343,199,2799,,,
0.26058146357536316,200,2813,,,
0.25648027658462524,201,2827,,,
0.26348721981048584,202,2841,,,
0.25297975540161133,203,2855,,,
0.24709351360797882,204,2869,,,
0.24275605380535126,205,2883,,,
0.2464025467634201,206,2897,,,
0.2794201374053955,207,2911,,,
0.25997480750083923,208,2925,,,
0.23933717608451843,209,2939,,,
0.268069326877594,210,2953,,,
0.25341323018074036,211,2967,,,
0.2682346701622009,212,2981,,,
0.23809514939785004,213,2995,,,
0.2559761703014374,214,3009,,,
0.23885977268218994,215,3023,,,
0.23469941318035126,216,3037,,,
0.261770099401474,217,3051,,,
0.22738327085971832,218,3065,,,
0.24647709727287292,219,3079,,,
0.24518275260925293,220,3093,,,
0.23540037870407104,221,3107,,,
0.2594873309135437,222,3121,,,
0.25963687896728516,223,3135,,,
0.2606442868709564,224,3149,,,
0.22904883325099945,225,3163,,,
0.25134313106536865,226,3177,,,
0.22981977462768555,227,3191,,,
0.22439150512218475,228,3205,,,
0.21700865030288696,229,3219,,,
0.23910152912139893,230,3233,,,
0.20719005167484283,231,3247,,,
0.23531602323055267,232,3261,,,
0.23978979885578156,233,3275,,,
0.21007698774337769,234,3289,,,
0.2509673833847046,235,3303,,,
0.22314535081386566,236,3317,,,
0.21166500449180603,237,3331,,,
0.24117416143417358,238,3345,,,
0.2372867465019226,239,3359,,,
0.23543314635753632,240,3373,,,
0.21556460857391357,241,3387,,,
0.22659137845039368,242,3401,,,
0.21058721840381622,243,3415,,,
0.2345757633447647,244,3429,,,
0.23031949996948242,245,3443,,,
0.24271614849567413,246,3457,,,
0.21004018187522888,247,3471,,,
0.206584170460701,248,3485,,,
0.21793422102928162,249,3499,,,
0.21561947464942932,250,3513,,,
0.22302880883216858,251,3527,,,
0.22795440256595612,252,3541,,,
0.20519280433654785,253,3555,,,
0.22580403089523315,254,3569,,,
0.2313096821308136,255,3583,,,
0.21022085845470428,256,3597,,,
0.22003935277462006,257,3611,,,
0.221271350979805,258,3625,,,
0.2032475471496582,259,3639,,,
0.19816580414772034,260,3653,,,
0.2015959620475769,261,3667,,,
0.2209385335445404,262,3681,,,
0.19247856736183167,263,3695,,,
0.21398720145225525,264,3709,,,
0.1862812042236328,265,3723,,,
0.22601218521595,266,3737,,,
0.21173791587352753,267,3751,,,
0.21191079914569855,268,3765,,,
0.22060632705688477,269,3779,,,
0.2318221777677536,270,3793,,,
0.2100459635257721,271,3807,,,
0.21432001888751984,272,3821,,,
0.18057920038700104,273,3835,,,
0.20695306360721588,274,3849,,,
0.21586987376213074,275,3863,,,
0.19820278882980347,276,3877,,,
0.2031487077474594,277,3891,,,
0.2104385644197464,278,3905,,,
0.19929853081703186,279,3919,,,
0.20583486557006836,280,3933,,,
0.18416766822338104,281,3947,,,
0.19515816867351532,282,3961,,,
0.19185781478881836,283,3975,,,
0.2010030299425125,284,3989,,,
0.19660049676895142,285,4003,,,
0.1891002506017685,286,4017,,,
0.1999879628419876,287,4031,,,
0.19602392613887787,288,4045,,,
0.20670855045318604,289,4059,,,
0.18958203494548798,290,4073,,,
0.2014969140291214,291,4087,,,
0.20036526024341583,292,4101,,,
0.18672151863574982,293,4115,,,
,294,4116,0.1555677354335785,0.30558938003320024,0.38918372988700867
