9.911919236183166504e-01,-2.014680624008178711e+00,1.765848159790039062e+00,-2.687908126972615719e-04,2.660527825355529785e-01
-3.630047431215643883e-03,1.852522969245910645e+00,-3.879111862182617188e+01,-9.931479454040527344e+00,-9.299708604812622070e-01
