train_loss,epoch,step,Cost function,r2,Root Mean Square Error
7.260605812072754,152,7802,,,
7.598262310028076,153,7853,,,
7.362453937530518,154,7904,,,
7.227110385894775,155,7955,,,
7.046043872833252,156,8006,,,
7.099967956542969,157,8057,,,
7.827913284301758,158,8108,,,
7.018192291259766,159,8159,,,
7.027047157287598,160,8210,,,
7.200570583343506,161,8261,,,
6.967820644378662,162,8312,,,
6.864760875701904,163,8363,,,
7.079658508300781,164,8414,,,
7.693032264709473,165,8465,,,
6.956681728363037,166,8516,,,
7.078368663787842,167,8567,,,
7.140858173370361,168,8618,,,
7.051679611206055,169,8669,,,
7.17033576965332,170,8720,,,
7.302768230438232,171,8771,,,
6.885409832000732,172,8822,,,
6.575252532958984,173,8873,,,
6.975949764251709,174,8924,,,
6.505617141723633,175,8975,,,
6.925502300262451,176,9026,,,
6.407628536224365,177,9077,,,
7.019140243530273,178,9128,,,
6.973464488983154,179,9179,,,
7.314541339874268,180,9230,,,
6.738366603851318,181,9281,,,
6.613574981689453,182,9332,,,
6.658271312713623,183,9383,,,
6.8798089027404785,184,9434,,,
6.326459884643555,185,9485,,,
6.589770317077637,186,9536,,,
6.389346122741699,187,9587,,,
6.57365608215332,188,9638,,,
6.568970203399658,189,9689,,,
6.5322651863098145,190,9740,,,
6.754088401794434,191,9791,,,
6.448324680328369,192,9842,,,
6.27583122253418,193,9893,,,
6.563014030456543,194,9944,,,
6.672607898712158,195,9995,,,
6.8746185302734375,196,10046,,,
6.078859329223633,197,10097,,,
6.187809467315674,198,10148,,,
6.797722816467285,199,10199,,,
6.359096050262451,200,10250,,,
6.308924198150635,201,10301,,,
6.39151668548584,202,10352,,,
6.500818729400635,203,10403,,,
6.366666316986084,204,10454,,,
6.6264262199401855,205,10505,,,
6.082509517669678,206,10556,,,
6.554497718811035,207,10607,,,
6.402882099151611,208,10658,,,
6.564271450042725,209,10709,,,
6.063138961791992,210,10760,,,
6.64838981628418,211,10811,,,
6.225701332092285,212,10862,,,
6.661151885986328,213,10913,,,
6.321361064910889,214,10964,,,
6.933764934539795,215,11015,,,
6.018057823181152,216,11066,,,
6.176817417144775,217,11117,,,
5.785717487335205,218,11168,,,
6.656524181365967,219,11219,,,
6.163506984710693,220,11270,,,
5.922092437744141,221,11321,,,
5.905313491821289,222,11372,,,
5.911510467529297,223,11423,,,
6.229345798492432,224,11474,,,
6.484074115753174,225,11525,,,
6.201786518096924,226,11576,,,
6.067686080932617,227,11627,,,
5.825412750244141,228,11678,,,
6.133915901184082,229,11729,,,
6.1772637367248535,230,11780,,,
6.070221900939941,231,11831,,,
6.001303195953369,232,11882,,,
5.495604991912842,233,11933,,,
5.991611003875732,234,11984,,,
6.156839370727539,235,12035,,,
6.084420680999756,236,12086,,,
5.945652008056641,237,12137,,,
5.859257698059082,238,12188,,,
5.764578819274902,239,12239,,,
5.567398548126221,240,12290,,,
5.7183356285095215,241,12341,,,
6.0700907707214355,242,12392,,,
5.676247596740723,243,12443,,,
6.035310745239258,244,12494,,,
6.00062894821167,245,12545,,,
6.048834800720215,246,12596,,,
6.137781143188477,247,12647,,,
6.267906665802002,248,12698,,,
5.983081817626953,249,12749,,,
5.4083075523376465,250,12800,,,
6.26970911026001,251,12851,,,
5.665645122528076,252,12902,,,
5.845643043518066,253,12953,,,
5.587509632110596,254,13004,,,
5.1725873947143555,255,13055,,,
5.804654121398926,256,13106,,,
5.652174472808838,257,13157,,,
5.950224876403809,258,13208,,,
6.026151657104492,259,13259,,,
5.830495834350586,260,13310,,,
5.722659111022949,261,13361,,,
5.223787784576416,262,13412,,,
5.477330684661865,263,13463,,,
5.573262691497803,264,13514,,,
5.718366622924805,265,13565,,,
5.653315544128418,266,13616,,,
5.410128593444824,267,13667,,,
5.776508331298828,268,13718,,,
5.602147102355957,269,13769,,,
5.462820529937744,270,13820,,,
5.735808372497559,271,13871,,,
5.270861625671387,272,13922,,,
5.292937755584717,273,13973,,,
5.151173114776611,274,14024,,,
5.853823661804199,275,14075,,,
5.728395938873291,276,14126,,,
5.510130405426025,277,14177,,,
5.2093305587768555,278,14228,,,
6.054356098175049,279,14279,,,
5.473725318908691,280,14330,,,
5.691715717315674,281,14381,,,
5.629583358764648,282,14432,,,
5.482351303100586,283,14483,,,
5.661739349365234,284,14534,,,
5.628890514373779,285,14585,,,
5.800156593322754,286,14636,,,
5.257261753082275,287,14687,,,
5.349327087402344,288,14738,,,
5.542918682098389,289,14789,,,
5.359776020050049,290,14840,,,
5.978180885314941,291,14891,,,
5.435645580291748,292,14942,,,
5.377100944519043,293,14993,,,
5.974080562591553,294,15044,,,
,295,15045,0.4640747010707855,-0.0028638608243920787,0.6785066723823547
