10,0,1.875,1.875,0.1175955,0.305137273427165,-2.6148609170012,2.15466243773997,0.0259053689196279,0.25192909921966,-0.0212759866808543,1.80839977346903,-0.874224705376957,-0.219439824119072,-0.0853706609463018
15,0,1.875,1.875,0.1175955,0.152162247616227,-1.43976172419941,1.77842585574186,0.00976710273259736,0.127874076806328,-0.0271466318880869,3.14277731013103,-1.7274421509029,-0.277522070902928,-0.129297310721969
20,0,1.875,1.875,0.1175955,0.09436857420002,-0.518528165033126,0.9200493835551,0.0010084698625397,0.0561061738501008,-0.0149426155882018,3.98033807638086,-2.13296006571457,-0.312449461187761,-0.139153540472261
25,0,1.875,1.875,0.1175955,0.0796380094291232,-0.103261237706064,0.449174420922746,-0.00175196062895448,0.0289019752900358,-0.00754525677242724,4.56108304909689,-2.31626220705243,-0.335651770293763,-0.140814916451619
30,0,1.875,1.875,0.1175955,0.0756327118132116,0.0703211302400709,0.224592809588283,-0.00241758598560972,0.0172003388356068,-0.00405154698634107,5.02250548094361,-2.44560299834286,-0.352342467145153,-0.141202405743372
35,0,1.875,1.875,0.1175955,0.0743326090237724,0.144613545121507,0.111350779653518,-0.0024487353910767,0.0112817368202068,-0.00233340030003988,5.4044340877207,-2.56078971391419,-0.364897580815963,-0.141324567651939
10,0,1.875,1.875,0.13719475,0.305137273427165,-2.6148609170012,2.15466243773997,0.0259053689196279,0.25192909921966,-0.0212759866808543,1.80839977346903,-0.874224705376957,-0.219439824119072,-0.0853706609463018
15,0,1.875,1.875,0.13719475,0.152162247616227,-1.43976172419941,1.77842585574186,0.00976710273259736,0.127874076806328,-0.0271466318880869,3.14277731013103,-1.7274421509029,-0.277522070902928,-0.129297310721969
20,0,1.875,1.875,0.13719475,0.09436857420002,-0.518528165033126,0.9200493835551,0.0010084698625397,0.0561061738501008,-0.0149426155882018,3.98033807638086,-2.13296006571457,-0.312449461187761,-0.139153540472261
25,0,1.875,1.875,0.13719475,0.0796380094291232,-0.103261237706064,0.449174420922746,-0.00175196062895448,0.0289019752900358,-0.00754525677242724,4.56108304909689,-2.31626220705243,-0.335651770293763,-0.140814916451619
30,0,1.875,1.875,0.13719475,0.0756327118132116,0.0703211302400709,0.224592809588283,-0.00241758598560972,0.0172003388356068,-0.00405154698634107,5.02250548094361,-2.44560299834286,-0.352342467145153,-0.141202405743372
35,0,1.875,1.875,0.13719475,0.0743326090237724,0.144613545121507,0.111350779653518,-0.0024487353910767,0.0112817368202068,-0.00233340030003988,5.4044340877207,-2.56078971391419,-0.364897580815963,-0.141324567651939
10,0,1.875,1.875,0.156794,0.305137273427165,-2.6148609170012,2.15466243773997,0.0259053689196279,0.25192909921966,-0.0212759866808543,1.80839977346903,-0.874224705376957,-0.219439824119072,-0.0853706609463018
15,0,1.875,1.875,0.156794,0.152162247616227,-1.43976172419941,1.77842585574186,0.00976710273259736,0.127874076806328,-0.0271466318880869,3.14277731013103,-1.7274421509029,-0.277522070902928,-0.129297310721969
20,0,1.875,1.875,0.156794,0.09436857420002,-0.518528165033126,0.9200493835551,0.0010084698625397,0.0561061738501008,-0.0149426155882018,3.98033807638086,-2.13296006571457,-0.312449461187761,-0.139153540472261
25,0,1.875,1.875,0.156794,0.0796380094291232,-0.103261237706064,0.449174420922746,-0.00175196062895448,0.0289019752900358,-0.00754525677242724,4.56108304909689,-2.31626220705243,-0.335651770293763,-0.140814916451619
30,0,1.875,1.875,0.156794,0.0756327118132116,0.0703211302400709,0.224592809588283,-0.00241758598560972,0.0172003388356068,-0.00405154698634107,5.02250548094361,-2.44560299834286,-0.352342467145153,-0.141202405743372
35,0,1.875,1.875,0.156794,0.0743326090237724,0.144613545121507,0.111350779653518,-0.0024487353910767,0.0112817368202068,-0.00233340030003988,5.4044340877207,-2.56078971391419,-0.364897580815963,-0.141324567651939
10,0,1.875,1.875,0.17639325,0.305137273427165,-2.6148609170012,2.15466243773997,0.0259053689196279,0.25192909921966,-0.0212759866808543,1.80839977346903,-0.874224705376957,-0.219439824119072,-0.0853706609463018
15,0,1.875,1.875,0.17639325,0.152162247616227,-1.43976172419941,1.77842585574186,0.00976710273259736,0.127874076806328,-0.0271466318880869,3.14277731013103,-1.7274421509029,-0.277522070902928,-0.129297310721969
20,0,1.875,1.875,0.17639325,0.09436857420002,-0.518528165033126,0.9200493835551,0.0010084698625397,0.0561061738501008,-0.0149426155882018,3.98033807638086,-2.13296006571457,-0.312449461187761,-0.139153540472261
25,0,1.875,1.875,0.17639325,0.0796380094291232,-0.103261237706064,0.449174420922746,-0.00175196062895448,0.0289019752900358,-0.00754525677242724,4.56108304909689,-2.31626220705243,-0.335651770293763,-0.140814916451619
30,0,1.875,1.875,0.17639325,0.0756327118132116,0.0703211302400709,0.224592809588283,-0.00241758598560972,0.0172003388356068,-0.00405154698634107,5.02250548094361,-2.44560299834286,-0.352342467145153,-0.141202405743372
35,0,1.875,1.875,0.17639325,0.0743326090237724,0.144613545121507,0.111350779653518,-0.0024487353910767,0.0112817368202068,-0.00233340030003988,5.4044340877207,-2.56078971391419,-0.364897580815963,-0.141324567651939
10,0,1.875,1.875,0.1959925,0.305137273427165,-2.6148609170012,2.15466243773997,0.0259053689196279,0.25192909921966,-0.0212759866808543,1.80839977346903,-0.874224705376957,-0.219439824119072,-0.0853706609463018
15,0,1.875,1.875,0.1959925,0.152162247616227,-1.43976172419941,1.77842585574186,0.00976710273259736,0.127874076806328,-0.0271466318880869,3.14277731013103,-1.7274421509029,-0.277522070902928,-0.129297310721969
20,0,1.875,1.875,0.1959925,0.09436857420002,-0.518528165033126,0.9200493835551,0.0010084698625397,0.0561061738501008,-0.0149426155882018,3.98033807638086,-2.13296006571457,-0.312449461187761,-0.139153540472261
25,0,1.875,1.875,0.1959925,0.0796380094291232,-0.103261237706064,0.449174420922746,-0.00175196062895448,0.0289019752900358,-0.00754525677242724,4.56108304909689,-2.31626220705243,-0.335651770293763,-0.140814916451619
30,0,1.875,1.875,0.1959925,0.0756327118132116,0.0703211302400709,0.224592809588283,-0.00241758598560972,0.0172003388356068,-0.00405154698634107,5.02250548094361,-2.44560299834286,-0.352342467145153,-0.141202405743372
35,0,1.875,1.875,0.1959925,0.0743326090237724,0.144613545121507,0.111350779653518,-0.0024487353910767,0.0112817368202068,-0.00233340030003988,5.4044340877207,-2.56078971391419,-0.364897580815963,-0.141324567651939
10,0,1.875,2.1875,0.1175955,0.316159353807661,-2.81543069737398,2.26130550634826,0.0239407089288606,0.260988884747316,-0.018977600690408,1.7708122710816,-0.816385291589183,-0.208416338729689,-0.0797365109079179
15,0,1.875,2.1875,0.1175955,0.163205200651894,-1.6900460431003,2.03152625472347,0.0102085637146043,0.141217351549213,-0.0281978799839019,3.2035847976272,-1.71099236211995,-0.266998717100996,-0.126484949694749
20,0,1.875,2.1875,0.1175955,0.0986748876421962,-0.652477437967967,1.10740013802424,0.0014473539818891,0.0626586058837765,-0.0165916452902465,4.1481554777877,-2.17261082719205,-0.303243873351125,-0.138590130318114
25,0,1.875,2.1875,0.1175955,0.0810659553211151,-0.146362131932439,0.55436422803594,-0.00158829416025571,0.0316762495974945,-0.00860049946806341,4.80080047803262,-2.36937928802515,-0.3275291167032,-0.140693654284457
30,0,1.875,2.1875,0.1175955,0.076163988817072,0.0719884570753293,0.284287231058454,-0.00238636510219126,0.0184556418982744,-0.00468614747551014,5.32239683184072,-2.49770605107822,-0.345117955469156,-0.141169496157225
35,0,1.875,2.1875,0.1175955,0.0745607678868357,0.167574135578192,0.14715556333214,-0.00247312402948024,0.011872434126899,-0.00273172949524587,5.7589318237044,-2.60862194811149,-0.358426643120131,-0.14131406511858
10,0,1.875,2.1875,0.13719475,0.316159353807661,-2.81543069737398,2.26130550634826,0.0239407089288606,0.260988884747316,-0.018977600690408,1.7708122710816,-0.816385291589183,-0.208416338729689,-0.0797365109079179
15,0,1.875,2.1875,0.13719475,0.163205200651894,-1.6900460431003,2.03152625472347,0.0102085637146043,0.141217351549213,-0.0281978799839019,3.2035847976272,-1.71099236211995,-0.266998717100996,-0.126484949694749
20,0,1.875,2.1875,0.13719475,0.0986748876421962,-0.652477437967967,1.10740013802424,0.0014473539818891,0.0626586058837765,-0.0165916452902465,4.1481554777877,-2.17261082719205,-0.303243873351125,-0.138590130318114
25,0,1.875,2.1875,0.13719475,0.0810659553211151,-0.146362131932439,0.55436422803594,-0.00158829416025571,0.0316762495974945,-0.00860049946806341,4.80080047803262,-2.36937928802515,-0.3275291167032,-0.140693654284457
30,0,1.875,2.1875,0.13719475,0.076163988817072,0.0719884570753293,0.284287231058454,-0.00238636510219126,0.0184556418982744,-0.00468614747551014,5.32239683184072,-2.49770605107822,-0.345117955469156,-0.141169496157225
35,0,1.875,2.1875,0.13719475,0.0745607678868357,0.167574135578192,0.14715556333214,-0.00247312402948024,0.011872434126899,-0.00273172949524587,5.7589318237044,-2.60862194811149,-0.358426643120131,-0.14131406511858
10,0,1.875,2.1875,0.156794,0.316159353807661,-2.81543069737398,2.26130550634826,0.0239407089288606,0.260988884747316,-0.018977600690408,1.7708122710816,-0.816385291589183,-0.208416338729689,-0.0797365109079179
15,0,1.875,2.1875,0.156794,0.163205200651894,-1.6900460431003,2.03152625472347,0.0102085637146043,0.141217351549213,-0.0281978799839019,3.2035847976272,-1.71099236211995,-0.266998717100996,-0.126484949694749
20,0,1.875,2.1875,0.156794,0.0986748876421962,-0.652477437967967,1.10740013802424,0.0014473539818891,0.0626586058837765,-0.0165916452902465,4.1481554777877,-2.17261082719205,-0.303243873351125,-0.138590130318114
25,0,1.875,2.1875,0.156794,0.0810659553211151,-0.146362131932439,0.55436422803594,-0.00158829416025571,0.0316762495974945,-0.00860049946806341,4.80080047803262,-2.36937928802515,-0.3275291167032,-0.140693654284457
30,0,1.875,2.1875,0.156794,0.076163988817072,0.0719884570753293,0.284287231058454,-0.00238636510219126,0.0184556418982744,-0.00468614747551014,5.32239683184072,-2.49770605107822,-0.345117955469156,-0.141169496157225
35,0,1.875,2.1875,0.156794,0.0745607678868357,0.167574135578192,0.14715556333214,-0.00247312402948024,0.011872434126899,-0.00273172949524587,5.7589318237044,-2.60862194811149,-0.358426643120131,-0.14131406511858
10,0,1.875,2.1875,0.17639325,0.316159353807661,-2.81543069737398,2.26130550634826,0.0239407089288606,0.260988884747316,-0.018977600690408,1.7708122710816,-0.816385291589183,-0.208416338729689,-0.0797365109079179
15,0,1.875,2.1875,0.17639325,0.163205200651894,-1.6900460431003,2.03152625472347,0.0102085637146043,0.141217351549213,-0.0281978799839019,3.2035847976272,-1.71099236211995,-0.266998717100996,-0.126484949694749
20,0,1.875,2.1875,0.17639325,0.0986748876421962,-0.652477437967967,1.10740013802424,0.0014473539818891,0.0626586058837765,-0.0165916452902465,4.1481554777877,-2.17261082719205,-0.303243873351125,-0.138590130318114
25,0,1.875,2.1875,0.17639325,0.0810659553211151,-0.146362131932439,0.55436422803594,-0.00158829416025571,0.0316762495974945,-0.00860049946806341,4.80080047803262,-2.36937928802515,-0.3275291167032,-0.140693654284457
30,0,1.875,2.1875,0.17639325,0.076163988817072,0.0719884570753293,0.284287231058454,-0.00238636510219126,0.0184556418982744,-0.00468614747551014,5.32239683184072,-2.49770605107822,-0.345117955469156,-0.141169496157225
35,0,1.875,2.1875,0.17639325,0.0745607678868357,0.167574135578192,0.14715556333214,-0.00247312402948024,0.011872434126899,-0.00273172949524587,5.7589318237044,-2.60862194811149,-0.358426643120131,-0.14131406511858
10,0,1.875,2.1875,0.1959925,0.316159353807661,-2.81543069737398,2.26130550634826,0.0239407089288606,0.260988884747316,-0.018977600690408,1.7708122710816,-0.816385291589183,-0.208416338729689,-0.0797365109079179
15,0,1.875,2.1875,0.1959925,0.163205200651894,-1.6900460431003,2.03152625472347,0.0102085637146043,0.141217351549213,-0.0281978799839019,3.2035847976272,-1.71099236211995,-0.266998717100996,-0.126484949694749
20,0,1.875,2.1875,0.1959925,0.0986748876421962,-0.652477437967967,1.10740013802424,0.0014473539818891,0.0626586058837765,-0.0165916452902465,4.1481554777877,-2.17261082719205,-0.303243873351125,-0.138590130318114
25,0,1.875,2.1875,0.1959925,0.0810659553211151,-0.146362131932439,0.55436422803594,-0.00158829416025571,0.0316762495974945,-0.00860049946806341,4.80080047803262,-2.36937928802515,-0.3275291167032,-0.140693654284457
30,0,1.875,2.1875,0.1959925,0.076163988817072,0.0719884570753293,0.284287231058454,-0.00238636510219126,0.0184556418982744,-0.00468614747551014,5.32239683184072,-2.49770605107822,-0.345117955469156,-0.141169496157225
35,0,1.875,2.1875,0.1959925,0.0745607678868357,0.167574135578192,0.14715556333214,-0.00247312402948024,0.011872434126899,-0.00273172949524587,5.7589318237044,-2.60862194811149,-0.358426643120131,-0.14131406511858
10,0,1.875,2.5,0.1175955,0.325063073331476,-2.98663411912685,2.34802854444735,0.0221048809647728,0.268419205516724,-0.0168773079749791,1.72661690926031,-0.76386617801894,-0.198534000630083,-0.0746355154357533
15,0,1.875,2.5,0.1175955,0.173570457177388,-1.93343085946374,2.27151352784283,0.0104990710243584,0.154008132625217,-0.0288710611046964,3.23661972196714,-1.68775037656357,-0.257233287805188,-0.123458626698169
20,0,1.875,2.5,0.1175955,0.103156514846086,-0.798602582961732,1.30341164353341,0.00187373752954058,0.0695988149146932,-0.0181401078725365,4.28381516280262,-2.20796055430175,-0.294563306170349,-0.13792312647646
