train_loss,epoch,step,Cost function,r2,Root Mean Square Error
1.1286906003952026,0,50,,,
1.0838806629180908,1,101,,,
1.0560994148254395,2,152,,,
1.0259802341461182,3,203,,,
0.9873867630958557,4,254,,,
0.9641461968421936,5,305,,,
0.9293070435523987,6,356,,,
0.9114049077033997,7,407,,,
0.8782787322998047,8,458,,,
0.853463888168335,9,509,,,
0.8338459730148315,10,560,,,
0.8009535074234009,11,611,,,
0.7873758673667908,12,662,,,
0.7556546926498413,13,713,,,
0.7284687161445618,14,764,,,
0.7071983814239502,15,815,,,
0.6913295388221741,16,866,,,
0.666747510433197,17,917,,,
0.6497801542282104,18,968,,,
0.6284549236297607,19,1019,,,
0.6079036593437195,20,1070,,,
0.6017443537712097,21,1121,,,
0.5746824145317078,22,1172,,,
0.5625007748603821,23,1223,,,
0.5396899580955505,24,1274,,,
0.5268484950065613,25,1325,,,
0.5076494812965393,26,1376,,,
0.49627023935317993,27,1427,,,
0.49018579721450806,28,1478,,,
0.4711933434009552,29,1529,,,
0.46173933148384094,30,1580,,,
0.44388532638549805,31,1631,,,
0.43923884630203247,32,1682,,,
0.4233027696609497,33,1733,,,
0.4205067455768585,34,1784,,,
0.3989558219909668,35,1835,,,
0.3982826769351959,36,1886,,,
0.40173831582069397,37,1937,,,
0.38969114422798157,38,1988,,,
0.3836003839969635,39,2039,,,
0.38056766986846924,40,2090,,,
0.3643922209739685,41,2141,,,
0.3663078546524048,42,2192,,,
0.3486090898513794,43,2243,,,
0.35277828574180603,44,2294,,,
0.34003618359565735,45,2345,,,
0.3436928391456604,46,2396,,,
0.3269132375717163,47,2447,,,
0.32276028394699097,48,2498,,,
0.33064818382263184,49,2549,,,
0.319926917552948,50,2600,,,
0.3115029036998749,51,2651,,,
0.30796295404434204,52,2702,,,
0.3081117868423462,53,2753,,,
0.29293322563171387,54,2804,,,
0.2939762473106384,55,2855,,,
0.29401329159736633,56,2906,,,
0.2942259609699249,57,2957,,,
0.2832694947719574,58,3008,,,
0.2797757387161255,59,3059,,,
0.2695990800857544,60,3110,,,
0.2832070291042328,61,3161,,,
0.26387491822242737,62,3212,,,
0.275631308555603,63,3263,,,
0.265284925699234,64,3314,,,
0.2697870433330536,65,3365,,,
0.2712365686893463,66,3416,,,
0.25774237513542175,67,3467,,,
0.25950807332992554,68,3518,,,
0.2745342552661896,69,3569,,,
0.2528522312641144,70,3620,,,
0.25157442688941956,71,3671,,,
0.2590029239654541,72,3722,,,
0.26110678911209106,73,3773,,,
0.24617856740951538,74,3824,,,
0.23774929344654083,75,3875,,,
0.24755649268627167,76,3926,,,
0.235670804977417,77,3977,,,
0.24888837337493896,78,4028,,,
0.2520625591278076,79,4079,,,
