train_loss,epoch,step
1.3197288513183594,0,13
1.3066728115081787,1,27
1.3123146295547485,2,41
1.2939181327819824,3,55
1.2840555906295776,4,69
1.2809112071990967,5,83
1.2653530836105347,6,97
1.2637563943862915,7,111
1.2355464696884155,8,125
1.2374762296676636,9,139
1.2241740226745605,10,153
1.2133166790008545,11,167
1.2150949239730835,12,181
1.1857361793518066,13,195
1.197853684425354,14,209
1.1805940866470337,15,223
1.1519054174423218,16,237
1.1634521484375,17,251
1.1468329429626465,18,265
1.159600019454956,19,279
1.1358482837677002,20,293
1.1472723484039307,21,307
1.124280571937561,22,321
1.129774808883667,23,335
1.1105726957321167,24,349
1.099347710609436,25,363
1.0855238437652588,26,377
1.0983421802520752,27,391
1.095570683479309,28,405
1.0689349174499512,29,419
1.0763497352600098,30,433
1.066399097442627,31,447
1.0615613460540771,32,461
1.0463566780090332,33,475
1.030977487564087,34,489
1.0349587202072144,35,503
1.024706244468689,36,517
1.0198038816452026,37,531
1.0089744329452515,38,545
1.0037925243377686,39,559
1.0118919610977173,40,573
0.987707793712616,41,587
0.9792136549949646,42,601
0.9806552529335022,43,615
0.9511792659759521,44,629
0.9639822840690613,45,643
0.9576323628425598,46,657
0.9388242959976196,47,671
0.9427444338798523,48,685
0.9362368583679199,49,699
0.9298393130302429,50,713
0.9291538000106812,51,727
0.9039325714111328,52,741
0.9161189198493958,53,755
0.8963562846183777,54,769
0.896764874458313,55,783
0.8829967379570007,56,797
0.8920324444770813,57,811
0.8741190433502197,58,825
0.8723387122154236,59,839
0.8658371567726135,60,853
0.8689937591552734,61,867
0.8458441495895386,62,881
0.8449047207832336,63,895
0.8407155275344849,64,909
0.826828122138977,65,923
0.8254642486572266,66,937
0.8132988214492798,67,951
0.8180014491081238,68,965
0.8138280510902405,69,979
0.8047769665718079,70,993
0.7813527584075928,71,1007
0.8023657202720642,72,1021
0.7969279289245605,73,1035
0.7764347195625305,74,1049
0.7541306018829346,75,1063
0.763836145401001,76,1077
0.7579469680786133,77,1091
0.7392736673355103,78,1105
0.7235996127128601,79,1119
0.733426570892334,80,1133
0.7163085341453552,81,1147
0.7064459919929504,82,1161
0.721142590045929,83,1175
0.6986214518547058,84,1189
0.6918242573738098,85,1203
0.6835429072380066,86,1217
0.6808269023895264,87,1231
0.6648847460746765,88,1245
0.6818032264709473,89,1259
0.6561262011528015,90,1273
0.6492338180541992,91,1287
0.6518818140029907,92,1301
0.6451209783554077,93,1315
0.630344033241272,94,1329
0.6146767735481262,95,1343
0.6365191340446472,96,1357
0.6184871196746826,97,1371
0.6245895028114319,98,1385
0.6074069738388062,99,1399
0.6085615754127502,100,1413
0.5993290543556213,101,1427
0.5792436003684998,102,1441
0.5748817324638367,103,1455
0.5920032262802124,104,1469
0.56572026014328,105,1483
0.5673202872276306,106,1497
0.5424046516418457,107,1511
0.5491920709609985,108,1525
0.5495246052742004,109,1539
0.5383958220481873,110,1553
0.5421003103256226,111,1567
0.5235291719436646,112,1581
0.5172510743141174,113,1595
0.5210195779800415,114,1609
0.510749340057373,115,1623
0.5267406105995178,116,1637
0.5203111171722412,117,1651
0.5097801685333252,118,1665
0.5131590962409973,119,1679
0.49492838978767395,120,1693
0.47723904252052307,121,1707
0.5096879005432129,122,1721
0.48026707768440247,123,1735
0.4581046998500824,124,1749
0.4675329029560089,125,1763
0.4798327684402466,126,1777
0.46546781063079834,127,1791
0.45594778656959534,128,1805
0.43681585788726807,129,1819
0.45827195048332214,130,1833
0.43477383255958557,131,1847
0.4230218529701233,132,1861
0.44632214307785034,133,1875
0.43934276700019836,134,1889
0.42926082015037537,135,1903
0.4097810983657837,136,1917
0.4067761301994324,137,1931
0.4202928841114044,138,1945
