train_loss,epoch,step,Cost function,r2,Root Mean Square Error
0.713315486907959,62,881,,,
0.745803713798523,63,895,,,
0.7171880006790161,64,909,,,
0.7027752995491028,65,923,,,
0.6861968040466309,66,937,,,
0.7022610902786255,67,951,,,
0.6913017630577087,68,965,,,
0.7090656757354736,69,979,,,
0.6854508519172668,70,993,,,
0.6648237109184265,71,1007,,,
0.6593610048294067,72,1021,,,
0.6427282094955444,73,1035,,,
0.6654989123344421,74,1049,,,
0.6588954925537109,75,1063,,,
0.6634626984596252,76,1077,,,
0.6592018008232117,77,1091,,,
0.6110173463821411,78,1105,,,
0.631306529045105,79,1119,,,
0.6348164081573486,80,1133,,,
0.6179060339927673,81,1147,,,
0.6252020001411438,82,1161,,,
0.604372501373291,83,1175,,,
0.6102679371833801,84,1189,,,
0.5844805836677551,85,1203,,,
0.604001522064209,86,1217,,,
0.5777068138122559,87,1231,,,
0.5899382829666138,88,1245,,,
0.596240758895874,89,1259,,,
0.5738415718078613,90,1273,,,
0.5627806186676025,91,1287,,,
0.5625365376472473,92,1301,,,
0.5496337413787842,93,1315,,,
0.5506279468536377,94,1329,,,
0.551081657409668,95,1343,,,
0.5414033532142639,96,1357,,,
0.5458157658576965,97,1371,,,
0.5345924496650696,98,1385,,,
0.5438925623893738,99,1399,,,
0.5121169686317444,100,1413,,,
0.5189304351806641,101,1427,,,
0.5137263536453247,102,1441,,,
0.5223297476768494,103,1455,,,
0.5185297727584839,104,1469,,,
0.513424813747406,105,1483,,,
0.494255006313324,106,1497,,,
0.4965890347957611,107,1511,,,
0.48995333909988403,108,1525,,,
0.49742621183395386,109,1539,,,
0.4772586524486542,110,1553,,,
0.49731308221817017,111,1567,,,
0.4765889644622803,112,1581,,,
0.493131548166275,113,1595,,,
0.4911797344684601,114,1609,,,
0.47950926423072815,115,1623,,,
0.4662286043167114,116,1637,,,
0.4846528470516205,117,1651,,,
0.512212872505188,118,1665,,,
0.454618364572525,119,1679,,,
0.450006902217865,120,1693,,,
0.4724637269973755,121,1707,,,
0.4568754732608795,122,1721,,,
0.44405364990234375,123,1735,,,
0.43046343326568604,124,1749,,,
0.4273056089878082,125,1763,,,
0.4253369867801666,126,1777,,,
0.4421878457069397,127,1791,,,
0.44306010007858276,128,1805,,,
0.4494819939136505,129,1819,,,
0.4163378179073334,130,1833,,,
0.4108785092830658,131,1847,,,
0.41598281264305115,132,1861,,,
0.39817166328430176,133,1875,,,
0.42776450514793396,134,1889,,,
0.3998059332370758,135,1903,,,
0.4279872477054596,136,1917,,,
0.41064825654029846,137,1931,,,
0.4086751639842987,138,1945,,,
0.39784133434295654,139,1959,,,
0.4065515995025635,140,1973,,,
0.3866308629512787,141,1987,,,
0.3989916443824768,142,2001,,,
0.3995610177516937,143,2015,,,
0.3879416882991791,144,2029,,,
0.38931775093078613,145,2043,,,
0.38673752546310425,146,2057,,,
0.3830694258213043,147,2071,,,
0.37599122524261475,148,2085,,,
0.37004444003105164,149,2099,,,
0.3910802900791168,150,2113,,,
0.3836074471473694,151,2127,,,
0.3818204402923584,152,2141,,,
0.37782225012779236,153,2155,,,
0.37356725335121155,154,2169,,,
0.3584249019622803,155,2183,,,
0.338837206363678,156,2197,,,
0.3513075113296509,157,2211,,,
0.3669055700302124,158,2225,,,
0.37044137716293335,159,2239,,,
0.360603004693985,160,2253,,,
0.3643190264701843,161,2267,,,
0.3629698157310486,162,2281,,,
0.3517565131187439,163,2295,,,
0.3319830298423767,164,2309,,,
0.34056374430656433,165,2323,,,
0.3393974304199219,166,2337,,,
0.36894068121910095,167,2351,,,
0.34336400032043457,168,2365,,,
0.33909642696380615,169,2379,,,
0.33307379484176636,170,2393,,,
0.34151798486709595,171,2407,,,
0.34183359146118164,172,2421,,,
0.3240436017513275,173,2435,,,
0.3181377053260803,174,2449,,,
0.3325054347515106,175,2463,,,
0.31656956672668457,176,2477,,,
0.343138724565506,177,2491,,,
0.344708651304245,178,2505,,,
0.3206787705421448,179,2519,,,
0.3340664505958557,180,2533,,,
0.3052118420600891,181,2547,,,
0.32415589690208435,182,2561,,,
0.3110406994819641,183,2575,,,
0.3032740354537964,184,2589,,,
0.32855406403541565,185,2603,,,
0.30594438314437866,186,2617,,,
0.34815290570259094,187,2631,,,
0.31009963154792786,188,2645,,,
0.2953791916370392,189,2659,,,
0.3152799904346466,190,2673,,,
0.3171328604221344,191,2687,,,
0.30893582105636597,192,2701,,,
0.30179280042648315,193,2715,,,
0.2998385727405548,194,2729,,,
0.3119884729385376,195,2743,,,
0.3094601631164551,196,2757,,,
0.28452545404434204,197,2771,,,
0.3241284489631653,198,2785,,,
0.3112633228302002,199,2799,,,
0.29096901416778564,200,2813,,,
0.3107012212276459,201,2827,,,
0.2844028174877167,202,2841,,,
0.330293208360672,203,2855,,,
0.28764069080352783,204,2869,,,
0.32329925894737244,205,2883,,,
0.28026968240737915,206,2897,,,
0.2942303717136383,207,2911,,,
0.29378741979599,208,2925,,,
0.30980589985847473,209,2939,,,
0.29523083567619324,210,2953,,,
0.2772977948188782,211,2967,,,
0.2978130877017975,212,2981,,,
0.31039613485336304,213,2995,,,
0.3059214949607849,214,3009,,,
0.29804378747940063,215,3023,,,
0.2636805474758148,216,3037,,,
0.2892302870750427,217,3051,,,
0.28825628757476807,218,3065,,,
0.26817837357521057,219,3079,,,
0.29489666223526,220,3093,,,
0.27098605036735535,221,3107,,,
0.276906818151474,222,3121,,,
0.2745000720024109,223,3135,,,
0.25450441241264343,224,3149,,,
0.2639501094818115,225,3163,,,
0.2651495039463043,226,3177,,,
0.2915439009666443,227,3191,,,
0.2752598226070404,228,3205,,,
0.2914138436317444,229,3219,,,
0.29576829075813293,230,3233,,,
0.2788203954696655,231,3247,,,
0.2651786208152771,232,3261,,,
0.27218785881996155,233,3275,,,
0.2682684063911438,234,3289,,,
0.26049619913101196,235,3303,,,
0.2679746747016907,236,3317,,,
0.2599237859249115,237,3331,,,
0.27306631207466125,238,3345,,,
0.26645809412002563,239,3359,,,
0.25717413425445557,240,3373,,,
0.2641944885253906,241,3387,,,
0.2754558026790619,242,3401,,,
0.2665250897407532,243,3415,,,
0.2687165141105652,244,3429,,,
,245,3430,0.1964453011751175,0.050324672629681266,0.4388507008552551
