train_loss,epoch,step
162.8773651123047,0,50
162.4177703857422,1,101
161.838134765625,2,152
161.0670623779297,3,203
160.3550567626953,4,254
159.3357696533203,5,305
158.16763305664062,6,356
156.8802032470703,7,407
155.26129150390625,8,458
153.48507690429688,9,509
151.45005798339844,10,560
149.3051300048828,11,611
146.6996612548828,12,662
143.70542907714844,13,713
140.86134338378906,14,764
137.64215087890625,15,815
134.6217498779297,16,866
131.11717224121094,17,917
127.68635559082031,18,968
124.18417358398438,19,1019
119.68687438964844,20,1070
116.38804626464844,21,1121
112.52836608886719,22,1172
108.88900756835938,23,1223
104.07096862792969,24,1274
99.8249282836914,25,1325
95.93766021728516,26,1376
92.02188110351562,27,1427
87.58949279785156,28,1478
82.05711364746094,29,1529
78.49844360351562,30,1580
75.07605743408203,31,1631
69.86727905273438,32,1682
66.67696380615234,33,1733
62.9636116027832,34,1784
58.987892150878906,35,1835
55.45117950439453,36,1886
51.90284729003906,37,1937
48.35039138793945,38,1988
45.597537994384766,39,2039
43.90519332885742,40,2090
39.424468994140625,41,2141
37.11385726928711,42,2192
34.97929763793945,43,2243
32.35176086425781,44,2294
29.748817443847656,45,2345
28.301532745361328,46,2396
25.959217071533203,47,2447
24.52174949645996,48,2498
22.80922508239746,49,2549
21.884061813354492,50,2600
19.80467414855957,51,2651
18.03993797302246,52,2702
17.71773338317871,53,2753
16.919984817504883,54,2804
16.247970581054688,55,2855
15.19999885559082,56,2906
14.993305206298828,57,2957
14.81319808959961,58,3008
14.147563934326172,59,3059
13.019793510437012,60,3110
13.050797462463379,61,3161
13.101652145385742,62,3212
12.384571075439453,63,3263
12.568241119384766,64,3314
12.387505531311035,65,3365
12.268325805664062,66,3416
12.619148254394531,67,3467
11.763296127319336,68,3518
11.36957836151123,69,3569
12.296085357666016,70,3620
11.925154685974121,71,3671
11.83968448638916,72,3722
10.984870910644531,73,3773
11.613472938537598,74,3824
11.018924713134766,75,3875
11.485845565795898,76,3926
10.666021347045898,77,3977
11.467564582824707,78,4028
10.841424942016602,79,4079
11.243857383728027,80,4130
9.835418701171875,81,4181
10.528782844543457,82,4232
11.216619491577148,83,4283
10.599349021911621,84,4334
10.72339153289795,85,4385
10.611052513122559,86,4436
10.61827564239502,87,4487
10.227439880371094,88,4538
11.015260696411133,89,4589
10.784807205200195,90,4640
10.923290252685547,91,4691
10.195114135742188,92,4742
10.374776840209961,93,4793
10.198626518249512,94,4844
10.331287384033203,95,4895
